id,account_id,counterparty_id,date,amount,currency,flow_direction,description,gl_code,data_source,record_type
tx_oecd_HKG_NTR_D_2020_343,acc_hkg_NTR_D,gov_hkg,2020-01-01,4772.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_D,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALNONTAX_2020_344,acc_hkg_TOTALNONTAX,gov_hkg,2020-01-01,188001.0,HKD,inbound,Tax revenue: Non-tax revenue,TOTALNONTAX,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_B_2020_345,acc_hkg_NTR_B,gov_hkg,2020-01-01,76889.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_B,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_E_2020_346,acc_hkg_NTR_E,gov_hkg,2020-01-01,8030.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_E,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_BB_2020_347,acc_hkg_NTR_BB,gov_hkg,2020-01-01,52426.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_BB,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_BA_2020_348,acc_hkg_NTR_BA,gov_hkg,2020-01-01,24463.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_BA,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_BA_2021_349,acc_hkg_NTR_BA,gov_hkg,2021-01-01,22876.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_BA,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_C_2021_350,acc_hkg_NTR_C,gov_hkg,2021-01-01,152911.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_C,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_D_2021_351,acc_hkg_NTR_D,gov_hkg,2021-01-01,2594.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_D,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_BB_2021_352,acc_hkg_NTR_BB,gov_hkg,2021-01-01,80433.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_BB,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_E_2021_353,acc_hkg_NTR_E,gov_hkg,2021-01-01,7619.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_E,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_B_2021_354,acc_hkg_NTR_B,gov_hkg,2021-01-01,103309.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_B,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALNONTAX_2021_355,acc_hkg_TOTALNONTAX,gov_hkg,2021-01-01,266433.0,HKD,inbound,Tax revenue: Non-tax revenue,TOTALNONTAX,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALNONTAX_2022_356,acc_hkg_TOTALNONTAX,gov_hkg,2022-01-01,217012.0,HKD,inbound,Tax revenue: Non-tax revenue,TOTALNONTAX,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_B_2022_357,acc_hkg_NTR_B,gov_hkg,2022-01-01,119185.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_B,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_C_2022_358,acc_hkg_NTR_C,gov_hkg,2022-01-01,80613.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_C,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_D_2022_359,acc_hkg_NTR_D,gov_hkg,2022-01-01,2370.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_D,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_BB_2022_360,acc_hkg_NTR_BB,gov_hkg,2022-01-01,93301.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_BB,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_E_2022_361,acc_hkg_NTR_E,gov_hkg,2022-01-01,14844.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_E,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_BA_2022_362,acc_hkg_NTR_BA,gov_hkg,2022-01-01,25884.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_BA,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALNONTAX_2023_363,acc_hkg_TOTALNONTAX,gov_hkg,2023-01-01,151218.0,HKD,inbound,Tax revenue: Non-tax revenue,TOTALNONTAX,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_B_2023_364,acc_hkg_NTR_B,gov_hkg,2023-01-01,101501.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_B,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_BA_2023_365,acc_hkg_NTR_BA,gov_hkg,2023-01-01,26551.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_BA,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_C_2023_366,acc_hkg_NTR_C,gov_hkg,2023-01-01,31189.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_C,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_D_2023_367,acc_hkg_NTR_D,gov_hkg,2023-01-01,1965.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_D,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_BB_2023_368,acc_hkg_NTR_BB,gov_hkg,2023-01-01,74950.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_BB,OECD_CTP,tax_revenue
tx_oecd_HKG_NTR_E_2023_369,acc_hkg_NTR_E,gov_hkg,2023-01-01,16563.0,HKD,inbound,Tax revenue: Non-tax revenue,NTR_E,OECD_CTP,tax_revenue
tx_oecd_HKG_4000_2014_370,acc_hkg_4000,gov_hkg,2014-01-01,100234.0,HKD,inbound,Tax revenue: Tax revenue,4000,OECD_CTP,tax_revenue
tx_oecd_HKG_1100_2014_371,acc_hkg_1100,gov_hkg,2014-01-01,64164.0,HKD,inbound,Tax revenue: Tax revenue,1100,OECD_CTP,tax_revenue
tx_oecd_HKG_4400_2014_372,acc_hkg_4400,gov_hkg,2014-01-01,74845.0,HKD,inbound,Tax revenue: Tax revenue,4400,OECD_CTP,tax_revenue
tx_oecd_HKG_1110_2014_373,acc_hkg_1110,gov_hkg,2014-01-01,64164.0,HKD,inbound,Tax revenue: Tax revenue,1110,OECD_CTP,tax_revenue
tx_oecd_HKG_6100_2014_374,acc_hkg_6100,gov_hkg,2014-01-01,2916.0,HKD,inbound,Tax revenue: Tax revenue,6100,OECD_CTP,tax_revenue
tx_oecd_HKG_5200_2014_375,acc_hkg_5200,gov_hkg,2014-01-01,9549.0,HKD,inbound,Tax revenue: Tax revenue,5200,OECD_CTP,tax_revenue
tx_oecd_HKG_5121_2014_376,acc_hkg_5121,gov_hkg,2014-01-01,10010.0,HKD,inbound,Tax revenue: Tax revenue,5121,OECD_CTP,tax_revenue
tx_oecd_HKG_5100_2014_377,acc_hkg_5100,gov_hkg,2014-01-01,31836.0,HKD,inbound,Tax revenue: Tax revenue,5100,OECD_CTP,tax_revenue
tx_oecd_HKG_5220_2014_378,acc_hkg_5220,gov_hkg,2014-01-01,9549.0,HKD,inbound,Tax revenue: Tax revenue,5220,OECD_CTP,tax_revenue
tx_oecd_HKG_4100_2014_379,acc_hkg_4100,gov_hkg,2014-01-01,25211.0,HKD,inbound,Tax revenue: Tax revenue,4100,OECD_CTP,tax_revenue
tx_oecd_HKG_5120_2014_380,acc_hkg_5120,gov_hkg,2014-01-01,31836.0,HKD,inbound,Tax revenue: Tax revenue,5120,OECD_CTP,tax_revenue
tx_oecd_HKG_6000_2014_381,acc_hkg_6000,gov_hkg,2014-01-01,10396.0,HKD,inbound,Tax revenue: Tax revenue,6000,OECD_CTP,tax_revenue
tx_oecd_HKG_5000_2014_382,acc_hkg_5000,gov_hkg,2014-01-01,41385.0,HKD,inbound,Tax revenue: Tax revenue,5000,OECD_CTP,tax_revenue
tx_oecd_HKG_1200_2014_383,acc_hkg_1200,gov_hkg,2014-01-01,137847.0,HKD,inbound,Tax revenue: Tax revenue,1200,OECD_CTP,tax_revenue
tx_oecd_HKG_6200_2014_384,acc_hkg_6200,gov_hkg,2014-01-01,7480.0,HKD,inbound,Tax revenue: Tax revenue,6200,OECD_CTP,tax_revenue
tx_oecd_HKG_1210_2014_385,acc_hkg_1210,gov_hkg,2014-01-01,137847.0,HKD,inbound,Tax revenue: Tax revenue,1210,OECD_CTP,tax_revenue
tx_oecd_HKG_1000_2014_386,acc_hkg_1000,gov_hkg,2014-01-01,202011.0,HKD,inbound,Tax revenue: Tax revenue,1000,OECD_CTP,tax_revenue
tx_oecd_HKG_4310_2014_387,acc_hkg_4310,gov_hkg,2014-01-01,178.0,HKD,inbound,Tax revenue: Tax revenue,4310,OECD_CTP,tax_revenue
tx_oecd_HKG_5126_2014_388,acc_hkg_5126,gov_hkg,2014-01-01,21826.0,HKD,inbound,Tax revenue: Tax revenue,5126,OECD_CTP,tax_revenue
tx_oecd_HKG_4300_2014_389,acc_hkg_4300,gov_hkg,2014-01-01,178.0,HKD,inbound,Tax revenue: Tax revenue,4300,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALTAX_2014_390,acc_hkg_TOTALTAX,gov_hkg,2014-01-01,354026.0,HKD,inbound,Tax revenue: Tax revenue,TOTALTAX,OECD_CTP,tax_revenue
tx_oecd_HKG_5100_2015_391,acc_hkg_5100,gov_hkg,2015-01-01,33355.0,HKD,inbound,Tax revenue: Tax revenue,5100,OECD_CTP,tax_revenue
tx_oecd_HKG_5220_2015_392,acc_hkg_5220,gov_hkg,2015-01-01,9311.0,HKD,inbound,Tax revenue: Tax revenue,5220,OECD_CTP,tax_revenue
tx_oecd_HKG_4100_2015_393,acc_hkg_4100,gov_hkg,2015-01-01,25731.0,HKD,inbound,Tax revenue: Tax revenue,4100,OECD_CTP,tax_revenue
tx_oecd_HKG_5120_2015_394,acc_hkg_5120,gov_hkg,2015-01-01,33355.0,HKD,inbound,Tax revenue: Tax revenue,5120,OECD_CTP,tax_revenue
tx_oecd_HKG_6000_2015_395,acc_hkg_6000,gov_hkg,2015-01-01,10606.0,HKD,inbound,Tax revenue: Tax revenue,6000,OECD_CTP,tax_revenue
tx_oecd_HKG_5000_2015_396,acc_hkg_5000,gov_hkg,2015-01-01,42666.0,HKD,inbound,Tax revenue: Tax revenue,5000,OECD_CTP,tax_revenue
tx_oecd_HKG_1200_2015_397,acc_hkg_1200,gov_hkg,2015-01-01,140227.0,HKD,inbound,Tax revenue: Tax revenue,1200,OECD_CTP,tax_revenue
tx_oecd_HKG_6200_2015_398,acc_hkg_6200,gov_hkg,2015-01-01,7651.0,HKD,inbound,Tax revenue: Tax revenue,6200,OECD_CTP,tax_revenue
tx_oecd_HKG_1210_2015_399,acc_hkg_1210,gov_hkg,2015-01-01,140227.0,HKD,inbound,Tax revenue: Tax revenue,1210,OECD_CTP,tax_revenue
tx_oecd_HKG_1000_2015_400,acc_hkg_1000,gov_hkg,2015-01-01,202885.0,HKD,inbound,Tax revenue: Tax revenue,1000,OECD_CTP,tax_revenue
tx_oecd_HKG_4300_2015_401,acc_hkg_4300,gov_hkg,2015-01-01,30.0,HKD,inbound,Tax revenue: Tax revenue,4300,OECD_CTP,tax_revenue
tx_oecd_HKG_5126_2015_402,acc_hkg_5126,gov_hkg,2015-01-01,22643.0,HKD,inbound,Tax revenue: Tax revenue,5126,OECD_CTP,tax_revenue
tx_oecd_HKG_4310_2015_403,acc_hkg_4310,gov_hkg,2015-01-01,30.0,HKD,inbound,Tax revenue: Tax revenue,4310,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALTAX_2015_404,acc_hkg_TOTALTAX,gov_hkg,2015-01-01,344598.0,HKD,inbound,Tax revenue: Tax revenue,TOTALTAX,OECD_CTP,tax_revenue
tx_oecd_HKG_4000_2015_405,acc_hkg_4000,gov_hkg,2015-01-01,88441.0,HKD,inbound,Tax revenue: Tax revenue,4000,OECD_CTP,tax_revenue
tx_oecd_HKG_1110_2015_406,acc_hkg_1110,gov_hkg,2015-01-01,62658.0,HKD,inbound,Tax revenue: Tax revenue,1110,OECD_CTP,tax_revenue
tx_oecd_HKG_4400_2015_407,acc_hkg_4400,gov_hkg,2015-01-01,62680.0,HKD,inbound,Tax revenue: Tax revenue,4400,OECD_CTP,tax_revenue
tx_oecd_HKG_1100_2015_408,acc_hkg_1100,gov_hkg,2015-01-01,62658.0,HKD,inbound,Tax revenue: Tax revenue,1100,OECD_CTP,tax_revenue
tx_oecd_HKG_5200_2015_409,acc_hkg_5200,gov_hkg,2015-01-01,9311.0,HKD,inbound,Tax revenue: Tax revenue,5200,OECD_CTP,tax_revenue
tx_oecd_HKG_6100_2015_410,acc_hkg_6100,gov_hkg,2015-01-01,2955.0,HKD,inbound,Tax revenue: Tax revenue,6100,OECD_CTP,tax_revenue
tx_oecd_HKG_5121_2015_411,acc_hkg_5121,gov_hkg,2015-01-01,10712.0,HKD,inbound,Tax revenue: Tax revenue,5121,OECD_CTP,tax_revenue
tx_oecd_HKG_1210_2016_412,acc_hkg_1210,gov_hkg,2016-01-01,139238.0,HKD,inbound,Tax revenue: Tax revenue,1210,OECD_CTP,tax_revenue
tx_oecd_HKG_1000_2016_413,acc_hkg_1000,gov_hkg,2016-01-01,203535.0,HKD,inbound,Tax revenue: Tax revenue,1000,OECD_CTP,tax_revenue
tx_oecd_HKG_4310_2016_414,acc_hkg_4310,gov_hkg,2016-01-01,19.0,HKD,inbound,Tax revenue: Tax revenue,4310,OECD_CTP,tax_revenue
tx_oecd_HKG_5126_2016_415,acc_hkg_5126,gov_hkg,2016-01-01,23717.0,HKD,inbound,Tax revenue: Tax revenue,5126,OECD_CTP,tax_revenue
tx_oecd_HKG_4300_2016_416,acc_hkg_4300,gov_hkg,2016-01-01,19.0,HKD,inbound,Tax revenue: Tax revenue,4300,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALTAX_2016_417,acc_hkg_TOTALTAX,gov_hkg,2016-01-01,347936.0,HKD,inbound,Tax revenue: Tax revenue,TOTALTAX,OECD_CTP,tax_revenue
tx_oecd_HKG_5100_2016_418,acc_hkg_5100,gov_hkg,2016-01-01,33971.0,HKD,inbound,Tax revenue: Tax revenue,5100,OECD_CTP,tax_revenue
tx_oecd_HKG_5220_2016_419,acc_hkg_5220,gov_hkg,2016-01-01,7955.0,HKD,inbound,Tax revenue: Tax revenue,5220,OECD_CTP,tax_revenue
tx_oecd_HKG_4100_2016_420,acc_hkg_4100,gov_hkg,2016-01-01,24622.0,HKD,inbound,Tax revenue: Tax revenue,4100,OECD_CTP,tax_revenue
tx_oecd_HKG_6000_2016_421,acc_hkg_6000,gov_hkg,2016-01-01,15935.0,HKD,inbound,Tax revenue: Tax revenue,6000,OECD_CTP,tax_revenue
tx_oecd_HKG_5120_2016_422,acc_hkg_5120,gov_hkg,2016-01-01,33971.0,HKD,inbound,Tax revenue: Tax revenue,5120,OECD_CTP,tax_revenue
tx_oecd_HKG_5000_2016_423,acc_hkg_5000,gov_hkg,2016-01-01,41926.0,HKD,inbound,Tax revenue: Tax revenue,5000,OECD_CTP,tax_revenue
tx_oecd_HKG_1200_2016_424,acc_hkg_1200,gov_hkg,2016-01-01,139238.0,HKD,inbound,Tax revenue: Tax revenue,1200,OECD_CTP,tax_revenue
tx_oecd_HKG_6200_2016_425,acc_hkg_6200,gov_hkg,2016-01-01,5390.0,HKD,inbound,Tax revenue: Tax revenue,6200,OECD_CTP,tax_revenue
tx_oecd_HKG_4000_2016_426,acc_hkg_4000,gov_hkg,2016-01-01,86540.0,HKD,inbound,Tax revenue: Tax revenue,4000,OECD_CTP,tax_revenue
tx_oecd_HKG_1100_2016_427,acc_hkg_1100,gov_hkg,2016-01-01,64297.0,HKD,inbound,Tax revenue: Tax revenue,1100,OECD_CTP,tax_revenue
tx_oecd_HKG_1110_2016_428,acc_hkg_1110,gov_hkg,2016-01-01,64297.0,HKD,inbound,Tax revenue: Tax revenue,1110,OECD_CTP,tax_revenue
tx_oecd_HKG_4400_2016_429,acc_hkg_4400,gov_hkg,2016-01-01,61899.0,HKD,inbound,Tax revenue: Tax revenue,4400,OECD_CTP,tax_revenue
tx_oecd_HKG_6100_2016_430,acc_hkg_6100,gov_hkg,2016-01-01,10545.0,HKD,inbound,Tax revenue: Tax revenue,6100,OECD_CTP,tax_revenue
tx_oecd_HKG_5200_2016_431,acc_hkg_5200,gov_hkg,2016-01-01,7955.0,HKD,inbound,Tax revenue: Tax revenue,5200,OECD_CTP,tax_revenue
tx_oecd_HKG_5121_2016_432,acc_hkg_5121,gov_hkg,2016-01-01,10254.0,HKD,inbound,Tax revenue: Tax revenue,5121,OECD_CTP,tax_revenue
tx_oecd_HKG_5100_2017_433,acc_hkg_5100,gov_hkg,2017-01-01,35397.0,HKD,inbound,Tax revenue: Tax revenue,5100,OECD_CTP,tax_revenue
tx_oecd_HKG_5220_2017_434,acc_hkg_5220,gov_hkg,2017-01-01,8594.0,HKD,inbound,Tax revenue: Tax revenue,5220,OECD_CTP,tax_revenue
tx_oecd_HKG_4100_2017_435,acc_hkg_4100,gov_hkg,2017-01-01,25651.0,HKD,inbound,Tax revenue: Tax revenue,4100,OECD_CTP,tax_revenue
tx_oecd_HKG_5120_2017_436,acc_hkg_5120,gov_hkg,2017-01-01,35397.0,HKD,inbound,Tax revenue: Tax revenue,5120,OECD_CTP,tax_revenue
tx_oecd_HKG_6000_2017_437,acc_hkg_6000,gov_hkg,2017-01-01,11392.0,HKD,inbound,Tax revenue: Tax revenue,6000,OECD_CTP,tax_revenue
tx_oecd_HKG_5000_2017_438,acc_hkg_5000,gov_hkg,2017-01-01,43991.0,HKD,inbound,Tax revenue: Tax revenue,5000,OECD_CTP,tax_revenue
tx_oecd_HKG_1200_2017_439,acc_hkg_1200,gov_hkg,2017-01-01,139100.0,HKD,inbound,Tax revenue: Tax revenue,1200,OECD_CTP,tax_revenue
tx_oecd_HKG_6200_2017_440,acc_hkg_6200,gov_hkg,2017-01-01,8150.0,HKD,inbound,Tax revenue: Tax revenue,6200,OECD_CTP,tax_revenue
tx_oecd_HKG_1210_2017_441,acc_hkg_1210,gov_hkg,2017-01-01,139100.0,HKD,inbound,Tax revenue: Tax revenue,1210,OECD_CTP,tax_revenue
tx_oecd_HKG_1000_2017_442,acc_hkg_1000,gov_hkg,2017-01-01,205281.0,HKD,inbound,Tax revenue: Tax revenue,1000,OECD_CTP,tax_revenue
tx_oecd_HKG_5126_2017_443,acc_hkg_5126,gov_hkg,2017-01-01,24696.0,HKD,inbound,Tax revenue: Tax revenue,5126,OECD_CTP,tax_revenue
tx_oecd_HKG_4300_2017_444,acc_hkg_4300,gov_hkg,2017-01-01,31.0,HKD,inbound,Tax revenue: Tax revenue,4300,OECD_CTP,tax_revenue
tx_oecd_HKG_4310_2017_445,acc_hkg_4310,gov_hkg,2017-01-01,31.0,HKD,inbound,Tax revenue: Tax revenue,4310,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALTAX_2017_446,acc_hkg_TOTALTAX,gov_hkg,2017-01-01,381519.0,HKD,inbound,Tax revenue: Tax revenue,TOTALTAX,OECD_CTP,tax_revenue
tx_oecd_HKG_4000_2017_447,acc_hkg_4000,gov_hkg,2017-01-01,120855.0,HKD,inbound,Tax revenue: Tax revenue,4000,OECD_CTP,tax_revenue
tx_oecd_HKG_4400_2017_448,acc_hkg_4400,gov_hkg,2017-01-01,95173.0,HKD,inbound,Tax revenue: Tax revenue,4400,OECD_CTP,tax_revenue
tx_oecd_HKG_1110_2017_449,acc_hkg_1110,gov_hkg,2017-01-01,66181.0,HKD,inbound,Tax revenue: Tax revenue,1110,OECD_CTP,tax_revenue
tx_oecd_HKG_1100_2017_450,acc_hkg_1100,gov_hkg,2017-01-01,66181.0,HKD,inbound,Tax revenue: Tax revenue,1100,OECD_CTP,tax_revenue
tx_oecd_HKG_5200_2017_451,acc_hkg_5200,gov_hkg,2017-01-01,8594.0,HKD,inbound,Tax revenue: Tax revenue,5200,OECD_CTP,tax_revenue
tx_oecd_HKG_6100_2017_452,acc_hkg_6100,gov_hkg,2017-01-01,3242.0,HKD,inbound,Tax revenue: Tax revenue,6100,OECD_CTP,tax_revenue
tx_oecd_HKG_5121_2017_453,acc_hkg_5121,gov_hkg,2017-01-01,10701.0,HKD,inbound,Tax revenue: Tax revenue,5121,OECD_CTP,tax_revenue
tx_oecd_HKG_1210_2018_454,acc_hkg_1210,gov_hkg,2018-01-01,166620.0,HKD,inbound,Tax revenue: Tax revenue,1210,OECD_CTP,tax_revenue
tx_oecd_HKG_1000_2018_455,acc_hkg_1000,gov_hkg,2018-01-01,232729.0,HKD,inbound,Tax revenue: Tax revenue,1000,OECD_CTP,tax_revenue
tx_oecd_HKG_4310_2018_456,acc_hkg_4310,gov_hkg,2018-01-01,89.0,HKD,inbound,Tax revenue: Tax revenue,4310,OECD_CTP,tax_revenue
tx_oecd_HKG_4300_2018_457,acc_hkg_4300,gov_hkg,2018-01-01,89.0,HKD,inbound,Tax revenue: Tax revenue,4300,OECD_CTP,tax_revenue
tx_oecd_HKG_5126_2018_458,acc_hkg_5126,gov_hkg,2018-01-01,25075.0,HKD,inbound,Tax revenue: Tax revenue,5126,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALTAX_2018_459,acc_hkg_TOTALTAX,gov_hkg,2018-01-01,390260.0,HKD,inbound,Tax revenue: Tax revenue,TOTALTAX,OECD_CTP,tax_revenue
