id,account_id,counterparty_id,date,amount,currency,flow_direction,description,gl_code,data_source,record_type
tx_oecd_HKG_5100_2018_460,acc_hkg_5100,gov_hkg,2018-01-01,35711.0,HKD,inbound,Tax revenue: Tax revenue,5100,OECD_CTP,tax_revenue
tx_oecd_HKG_5220_2018_461,acc_hkg_5220,gov_hkg,2018-01-01,9432.0,HKD,inbound,Tax revenue: Tax revenue,5220,OECD_CTP,tax_revenue
tx_oecd_HKG_4100_2018_462,acc_hkg_4100,gov_hkg,2018-01-01,20791.0,HKD,inbound,Tax revenue: Tax revenue,4100,OECD_CTP,tax_revenue
tx_oecd_HKG_6000_2018_463,acc_hkg_6000,gov_hkg,2018-01-01,11529.0,HKD,inbound,Tax revenue: Tax revenue,6000,OECD_CTP,tax_revenue
tx_oecd_HKG_5120_2018_464,acc_hkg_5120,gov_hkg,2018-01-01,35711.0,HKD,inbound,Tax revenue: Tax revenue,5120,OECD_CTP,tax_revenue
tx_oecd_HKG_5000_2018_465,acc_hkg_5000,gov_hkg,2018-01-01,45143.0,HKD,inbound,Tax revenue: Tax revenue,5000,OECD_CTP,tax_revenue
tx_oecd_HKG_1200_2018_466,acc_hkg_1200,gov_hkg,2018-01-01,166620.0,HKD,inbound,Tax revenue: Tax revenue,1200,OECD_CTP,tax_revenue
tx_oecd_HKG_6200_2018_467,acc_hkg_6200,gov_hkg,2018-01-01,8029.0,HKD,inbound,Tax revenue: Tax revenue,6200,OECD_CTP,tax_revenue
tx_oecd_HKG_4000_2018_468,acc_hkg_4000,gov_hkg,2018-01-01,100859.0,HKD,inbound,Tax revenue: Tax revenue,4000,OECD_CTP,tax_revenue
tx_oecd_HKG_1100_2018_469,acc_hkg_1100,gov_hkg,2018-01-01,66109.0,HKD,inbound,Tax revenue: Tax revenue,1100,OECD_CTP,tax_revenue
tx_oecd_HKG_1110_2018_470,acc_hkg_1110,gov_hkg,2018-01-01,66109.0,HKD,inbound,Tax revenue: Tax revenue,1110,OECD_CTP,tax_revenue
tx_oecd_HKG_4400_2018_471,acc_hkg_4400,gov_hkg,2018-01-01,79979.0,HKD,inbound,Tax revenue: Tax revenue,4400,OECD_CTP,tax_revenue
tx_oecd_HKG_6100_2018_472,acc_hkg_6100,gov_hkg,2018-01-01,3500.0,HKD,inbound,Tax revenue: Tax revenue,6100,OECD_CTP,tax_revenue
tx_oecd_HKG_5200_2018_473,acc_hkg_5200,gov_hkg,2018-01-01,9432.0,HKD,inbound,Tax revenue: Tax revenue,5200,OECD_CTP,tax_revenue
tx_oecd_HKG_5121_2018_474,acc_hkg_5121,gov_hkg,2018-01-01,10636.0,HKD,inbound,Tax revenue: Tax revenue,5121,OECD_CTP,tax_revenue
tx_oecd_HKG_5100_2019_475,acc_hkg_5100,gov_hkg,2019-01-01,35750.0,HKD,inbound,Tax revenue: Tax revenue,5100,OECD_CTP,tax_revenue
tx_oecd_HKG_5220_2019_476,acc_hkg_5220,gov_hkg,2019-01-01,7219.0,HKD,inbound,Tax revenue: Tax revenue,5220,OECD_CTP,tax_revenue
tx_oecd_HKG_4100_2019_477,acc_hkg_4100,gov_hkg,2019-01-01,23787.0,HKD,inbound,Tax revenue: Tax revenue,4100,OECD_CTP,tax_revenue
tx_oecd_HKG_5120_2019_478,acc_hkg_5120,gov_hkg,2019-01-01,35750.0,HKD,inbound,Tax revenue: Tax revenue,5120,OECD_CTP,tax_revenue
tx_oecd_HKG_6000_2019_479,acc_hkg_6000,gov_hkg,2019-01-01,8034.0,HKD,inbound,Tax revenue: Tax revenue,6000,OECD_CTP,tax_revenue
tx_oecd_HKG_5000_2019_480,acc_hkg_5000,gov_hkg,2019-01-01,42969.0,HKD,inbound,Tax revenue: Tax revenue,5000,OECD_CTP,tax_revenue
tx_oecd_HKG_1200_2019_481,acc_hkg_1200,gov_hkg,2019-01-01,155900.0,HKD,inbound,Tax revenue: Tax revenue,1200,OECD_CTP,tax_revenue
tx_oecd_HKG_6200_2019_482,acc_hkg_6200,gov_hkg,2019-01-01,4832.0,HKD,inbound,Tax revenue: Tax revenue,6200,OECD_CTP,tax_revenue
tx_oecd_HKG_1210_2019_483,acc_hkg_1210,gov_hkg,2019-01-01,155900.0,HKD,inbound,Tax revenue: Tax revenue,1210,OECD_CTP,tax_revenue
tx_oecd_HKG_1000_2019_484,acc_hkg_1000,gov_hkg,2019-01-01,211312.0,HKD,inbound,Tax revenue: Tax revenue,1000,OECD_CTP,tax_revenue
tx_oecd_HKG_5126_2019_485,acc_hkg_5126,gov_hkg,2019-01-01,24359.0,HKD,inbound,Tax revenue: Tax revenue,5126,OECD_CTP,tax_revenue
tx_oecd_HKG_4300_2019_486,acc_hkg_4300,gov_hkg,2019-01-01,53.0,HKD,inbound,Tax revenue: Tax revenue,4300,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALTAX_2019_487,acc_hkg_TOTALTAX,gov_hkg,2019-01-01,353353.0,HKD,inbound,Tax revenue: Tax revenue,TOTALTAX,OECD_CTP,tax_revenue
tx_oecd_HKG_4310_2019_488,acc_hkg_4310,gov_hkg,2019-01-01,53.0,HKD,inbound,Tax revenue: Tax revenue,4310,OECD_CTP,tax_revenue
tx_oecd_HKG_4000_2019_489,acc_hkg_4000,gov_hkg,2019-01-01,91038.0,HKD,inbound,Tax revenue: Tax revenue,4000,OECD_CTP,tax_revenue
tx_oecd_HKG_4400_2019_490,acc_hkg_4400,gov_hkg,2019-01-01,67198.0,HKD,inbound,Tax revenue: Tax revenue,4400,OECD_CTP,tax_revenue
tx_oecd_HKG_1110_2019_491,acc_hkg_1110,gov_hkg,2019-01-01,55412.0,HKD,inbound,Tax revenue: Tax revenue,1110,OECD_CTP,tax_revenue
tx_oecd_HKG_1100_2019_492,acc_hkg_1100,gov_hkg,2019-01-01,55412.0,HKD,inbound,Tax revenue: Tax revenue,1100,OECD_CTP,tax_revenue
tx_oecd_HKG_5200_2019_493,acc_hkg_5200,gov_hkg,2019-01-01,7219.0,HKD,inbound,Tax revenue: Tax revenue,5200,OECD_CTP,tax_revenue
tx_oecd_HKG_6100_2019_494,acc_hkg_6100,gov_hkg,2019-01-01,3202.0,HKD,inbound,Tax revenue: Tax revenue,6100,OECD_CTP,tax_revenue
tx_oecd_HKG_5121_2019_495,acc_hkg_5121,gov_hkg,2019-01-01,11391.0,HKD,inbound,Tax revenue: Tax revenue,5121,OECD_CTP,tax_revenue
tx_oecd_HKG_4100_2020_496,acc_hkg_4100,gov_hkg,2020-01-01,23001.0,HKD,inbound,Tax revenue: Tax revenue,4100,OECD_CTP,tax_revenue
tx_oecd_HKG_6000_2020_497,acc_hkg_6000,gov_hkg,2020-01-01,7891.0,HKD,inbound,Tax revenue: Tax revenue,6000,OECD_CTP,tax_revenue
tx_oecd_HKG_5120_2020_498,acc_hkg_5120,gov_hkg,2020-01-01,32830.0,HKD,inbound,Tax revenue: Tax revenue,5120,OECD_CTP,tax_revenue
tx_oecd_HKG_1200_2020_499,acc_hkg_1200,gov_hkg,2020-01-01,135540.0,HKD,inbound,Tax revenue: Tax revenue,1200,OECD_CTP,tax_revenue
tx_oecd_HKG_5000_2020_500,acc_hkg_5000,gov_hkg,2020-01-01,39424.0,HKD,inbound,Tax revenue: Tax revenue,5000,OECD_CTP,tax_revenue
tx_oecd_HKG_5100_2020_501,acc_hkg_5100,gov_hkg,2020-01-01,32830.0,HKD,inbound,Tax revenue: Tax revenue,5100,OECD_CTP,tax_revenue
tx_oecd_HKG_5220_2020_502,acc_hkg_5220,gov_hkg,2020-01-01,6594.0,HKD,inbound,Tax revenue: Tax revenue,5220,OECD_CTP,tax_revenue
tx_oecd_HKG_1000_2020_503,acc_hkg_1000,gov_hkg,2020-01-01,216861.0,HKD,inbound,Tax revenue: Tax revenue,1000,OECD_CTP,tax_revenue
tx_oecd_HKG_1210_2020_504,acc_hkg_1210,gov_hkg,2020-01-01,135540.0,HKD,inbound,Tax revenue: Tax revenue,1210,OECD_CTP,tax_revenue
tx_oecd_HKG_4000_2020_505,acc_hkg_4000,gov_hkg,2020-01-01,112053.0,HKD,inbound,Tax revenue: Tax revenue,4000,OECD_CTP,tax_revenue
tx_oecd_HKG_1100_2020_506,acc_hkg_1100,gov_hkg,2020-01-01,81321.0,HKD,inbound,Tax revenue: Tax revenue,1100,OECD_CTP,tax_revenue
tx_oecd_HKG_1110_2020_507,acc_hkg_1110,gov_hkg,2020-01-01,81321.0,HKD,inbound,Tax revenue: Tax revenue,1110,OECD_CTP,tax_revenue
tx_oecd_HKG_4400_2020_508,acc_hkg_4400,gov_hkg,2020-01-01,89045.0,HKD,inbound,Tax revenue: Tax revenue,4400,OECD_CTP,tax_revenue
tx_oecd_HKG_6100_2020_509,acc_hkg_6100,gov_hkg,2020-01-01,3529.0,HKD,inbound,Tax revenue: Tax revenue,6100,OECD_CTP,tax_revenue
tx_oecd_HKG_5200_2020_510,acc_hkg_5200,gov_hkg,2020-01-01,6594.0,HKD,inbound,Tax revenue: Tax revenue,5200,OECD_CTP,tax_revenue
tx_oecd_HKG_5126_2020_511,acc_hkg_5126,gov_hkg,2020-01-01,20978.0,HKD,inbound,Tax revenue: Tax revenue,5126,OECD_CTP,tax_revenue
tx_oecd_HKG_4300_2020_512,acc_hkg_4300,gov_hkg,2020-01-01,7.0,HKD,inbound,Tax revenue: Tax revenue,4300,OECD_CTP,tax_revenue
tx_oecd_HKG_6200_2020_513,acc_hkg_6200,gov_hkg,2020-01-01,4362.0,HKD,inbound,Tax revenue: Tax revenue,6200,OECD_CTP,tax_revenue
tx_oecd_HKG_4310_2020_514,acc_hkg_4310,gov_hkg,2020-01-01,7.0,HKD,inbound,Tax revenue: Tax revenue,4310,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALTAX_2020_515,acc_hkg_TOTALTAX,gov_hkg,2020-01-01,376229.0,HKD,inbound,Tax revenue: Tax revenue,TOTALTAX,OECD_CTP,tax_revenue
tx_oecd_HKG_5121_2020_516,acc_hkg_5121,gov_hkg,2020-01-01,11852.0,HKD,inbound,Tax revenue: Tax revenue,5121,OECD_CTP,tax_revenue
tx_oecd_HKG_5121_2021_517,acc_hkg_5121,gov_hkg,2021-01-01,12467.0,HKD,inbound,Tax revenue: Tax revenue,5121,OECD_CTP,tax_revenue
tx_oecd_HKG_5200_2021_518,acc_hkg_5200,gov_hkg,2021-01-01,6167.0,HKD,inbound,Tax revenue: Tax revenue,5200,OECD_CTP,tax_revenue
tx_oecd_HKG_6100_2021_519,acc_hkg_6100,gov_hkg,2021-01-01,5795.0,HKD,inbound,Tax revenue: Tax revenue,6100,OECD_CTP,tax_revenue
tx_oecd_HKG_4400_2021_520,acc_hkg_4400,gov_hkg,2021-01-01,99677.0,HKD,inbound,Tax revenue: Tax revenue,4400,OECD_CTP,tax_revenue
tx_oecd_HKG_1100_2021_521,acc_hkg_1100,gov_hkg,2021-01-01,82027.0,HKD,inbound,Tax revenue: Tax revenue,1100,OECD_CTP,tax_revenue
tx_oecd_HKG_1110_2021_522,acc_hkg_1110,gov_hkg,2021-01-01,82027.0,HKD,inbound,Tax revenue: Tax revenue,1110,OECD_CTP,tax_revenue
tx_oecd_HKG_4000_2021_523,acc_hkg_4000,gov_hkg,2021-01-01,122920.0,HKD,inbound,Tax revenue: Tax revenue,4000,OECD_CTP,tax_revenue
tx_oecd_HKG_1210_2021_524,acc_hkg_1210,gov_hkg,2021-01-01,167336.0,HKD,inbound,Tax revenue: Tax revenue,1210,OECD_CTP,tax_revenue
tx_oecd_HKG_1000_2021_525,acc_hkg_1000,gov_hkg,2021-01-01,249363.0,HKD,inbound,Tax revenue: Tax revenue,1000,OECD_CTP,tax_revenue
tx_oecd_HKG_5126_2021_526,acc_hkg_5126,gov_hkg,2021-01-01,25488.0,HKD,inbound,Tax revenue: Tax revenue,5126,OECD_CTP,tax_revenue
tx_oecd_HKG_4300_2021_527,acc_hkg_4300,gov_hkg,2021-01-01,2.0,HKD,inbound,Tax revenue: Tax revenue,4300,OECD_CTP,tax_revenue
tx_oecd_HKG_4310_2021_528,acc_hkg_4310,gov_hkg,2021-01-01,2.0,HKD,inbound,Tax revenue: Tax revenue,4310,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALTAX_2021_529,acc_hkg_TOTALTAX,gov_hkg,2021-01-01,427087.0,HKD,inbound,Tax revenue: Tax revenue,TOTALTAX,OECD_CTP,tax_revenue
tx_oecd_HKG_5220_2021_530,acc_hkg_5220,gov_hkg,2021-01-01,6167.0,HKD,inbound,Tax revenue: Tax revenue,5220,OECD_CTP,tax_revenue
tx_oecd_HKG_5100_2021_531,acc_hkg_5100,gov_hkg,2021-01-01,37955.0,HKD,inbound,Tax revenue: Tax revenue,5100,OECD_CTP,tax_revenue
tx_oecd_HKG_5120_2021_532,acc_hkg_5120,gov_hkg,2021-01-01,37955.0,HKD,inbound,Tax revenue: Tax revenue,5120,OECD_CTP,tax_revenue
tx_oecd_HKG_6000_2021_533,acc_hkg_6000,gov_hkg,2021-01-01,10682.0,HKD,inbound,Tax revenue: Tax revenue,6000,OECD_CTP,tax_revenue
tx_oecd_HKG_4100_2021_534,acc_hkg_4100,gov_hkg,2021-01-01,23241.0,HKD,inbound,Tax revenue: Tax revenue,4100,OECD_CTP,tax_revenue
tx_oecd_HKG_6200_2021_535,acc_hkg_6200,gov_hkg,2021-01-01,4887.0,HKD,inbound,Tax revenue: Tax revenue,6200,OECD_CTP,tax_revenue
tx_oecd_HKG_1200_2021_536,acc_hkg_1200,gov_hkg,2021-01-01,167336.0,HKD,inbound,Tax revenue: Tax revenue,1200,OECD_CTP,tax_revenue
tx_oecd_HKG_5000_2021_537,acc_hkg_5000,gov_hkg,2021-01-01,44122.0,HKD,inbound,Tax revenue: Tax revenue,5000,OECD_CTP,tax_revenue
tx_oecd_HKG_5220_2022_538,acc_hkg_5220,gov_hkg,2022-01-01,4966.0,HKD,inbound,Tax revenue: Tax revenue,5220,OECD_CTP,tax_revenue
tx_oecd_HKG_5100_2022_539,acc_hkg_5100,gov_hkg,2022-01-01,38199.0,HKD,inbound,Tax revenue: Tax revenue,5100,OECD_CTP,tax_revenue
tx_oecd_HKG_4100_2022_540,acc_hkg_4100,gov_hkg,2022-01-01,22943.0,HKD,inbound,Tax revenue: Tax revenue,4100,OECD_CTP,tax_revenue
tx_oecd_HKG_5120_2022_541,acc_hkg_5120,gov_hkg,2022-01-01,38199.0,HKD,inbound,Tax revenue: Tax revenue,5120,OECD_CTP,tax_revenue
tx_oecd_HKG_6000_2022_542,acc_hkg_6000,gov_hkg,2022-01-01,8619.0,HKD,inbound,Tax revenue: Tax revenue,6000,OECD_CTP,tax_revenue
tx_oecd_HKG_6200_2022_543,acc_hkg_6200,gov_hkg,2022-01-01,5135.0,HKD,inbound,Tax revenue: Tax revenue,6200,OECD_CTP,tax_revenue
tx_oecd_HKG_1200_2022_544,acc_hkg_1200,gov_hkg,2022-01-01,174212.0,HKD,inbound,Tax revenue: Tax revenue,1200,OECD_CTP,tax_revenue
tx_oecd_HKG_5000_2022_545,acc_hkg_5000,gov_hkg,2022-01-01,43165.0,HKD,inbound,Tax revenue: Tax revenue,5000,OECD_CTP,tax_revenue
tx_oecd_HKG_1000_2022_546,acc_hkg_1000,gov_hkg,2022-01-01,260422.0,HKD,inbound,Tax revenue: Tax revenue,1000,OECD_CTP,tax_revenue
tx_oecd_HKG_1210_2022_547,acc_hkg_1210,gov_hkg,2022-01-01,174212.0,HKD,inbound,Tax revenue: Tax revenue,1210,OECD_CTP,tax_revenue
tx_oecd_HKG_4310_2022_548,acc_hkg_4310,gov_hkg,2022-01-01,9.0,HKD,inbound,Tax revenue: Tax revenue,4310,OECD_CTP,tax_revenue
tx_oecd_HKG_4300_2022_549,acc_hkg_4300,gov_hkg,2022-01-01,9.0,HKD,inbound,Tax revenue: Tax revenue,4300,OECD_CTP,tax_revenue
tx_oecd_HKG_5126_2022_550,acc_hkg_5126,gov_hkg,2022-01-01,26217.0,HKD,inbound,Tax revenue: Tax revenue,5126,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALTAX_2022_551,acc_hkg_TOTALTAX,gov_hkg,2022-01-01,405135.0,HKD,inbound,Tax revenue: Tax revenue,TOTALTAX,OECD_CTP,tax_revenue
tx_oecd_HKG_5121_2022_552,acc_hkg_5121,gov_hkg,2022-01-01,11982.0,HKD,inbound,Tax revenue: Tax revenue,5121,OECD_CTP,tax_revenue
tx_oecd_HKG_6100_2022_553,acc_hkg_6100,gov_hkg,2022-01-01,3484.0,HKD,inbound,Tax revenue: Tax revenue,6100,OECD_CTP,tax_revenue
tx_oecd_HKG_5200_2022_554,acc_hkg_5200,gov_hkg,2022-01-01,4966.0,HKD,inbound,Tax revenue: Tax revenue,5200,OECD_CTP,tax_revenue
tx_oecd_HKG_1110_2022_555,acc_hkg_1110,gov_hkg,2022-01-01,86210.0,HKD,inbound,Tax revenue: Tax revenue,1110,OECD_CTP,tax_revenue
tx_oecd_HKG_1100_2022_556,acc_hkg_1100,gov_hkg,2022-01-01,86210.0,HKD,inbound,Tax revenue: Tax revenue,1100,OECD_CTP,tax_revenue
tx_oecd_HKG_4400_2022_557,acc_hkg_4400,gov_hkg,2022-01-01,69977.0,HKD,inbound,Tax revenue: Tax revenue,4400,OECD_CTP,tax_revenue
tx_oecd_HKG_4000_2022_558,acc_hkg_4000,gov_hkg,2022-01-01,92929.0,HKD,inbound,Tax revenue: Tax revenue,4000,OECD_CTP,tax_revenue
tx_oecd_HKG_1210_2023_559,acc_hkg_1210,gov_hkg,2023-01-01,170498.0,HKD,inbound,Tax revenue: Tax revenue,1210,OECD_CTP,tax_revenue
tx_oecd_HKG_1000_2023_560,acc_hkg_1000,gov_hkg,2023-01-01,257690.0,HKD,inbound,Tax revenue: Tax revenue,1000,OECD_CTP,tax_revenue
tx_oecd_HKG_5126_2023_561,acc_hkg_5126,gov_hkg,2023-01-01,30410.0,HKD,inbound,Tax revenue: Tax revenue,5126,OECD_CTP,tax_revenue
tx_oecd_HKG_4300_2023_562,acc_hkg_4300,gov_hkg,2023-01-01,10.0,HKD,inbound,Tax revenue: Tax revenue,4300,OECD_CTP,tax_revenue
tx_oecd_HKG_4310_2023_563,acc_hkg_4310,gov_hkg,2023-01-01,10.0,HKD,inbound,Tax revenue: Tax revenue,4310,OECD_CTP,tax_revenue
tx_oecd_HKG_TOTALTAX_2023_564,acc_hkg_TOTALTAX,gov_hkg,2023-01-01,398188.0,HKD,inbound,Tax revenue: Tax revenue,TOTALTAX,OECD_CTP,tax_revenue
tx_oecd_HKG_5100_2023_565,acc_hkg_5100,gov_hkg,2023-01-01,41309.0,HKD,inbound,Tax revenue: Tax revenue,5100,OECD_CTP,tax_revenue
tx_oecd_HKG_5220_2023_566,acc_hkg_5220,gov_hkg,2023-01-01,5898.0,HKD,inbound,Tax revenue: Tax revenue,5220,OECD_CTP,tax_revenue
tx_oecd_HKG_4100_2023_567,acc_hkg_4100,gov_hkg,2023-01-01,32116.0,HKD,inbound,Tax revenue: Tax revenue,4100,OECD_CTP,tax_revenue
tx_oecd_HKG_6000_2023_568,acc_hkg_6000,gov_hkg,2023-01-01,12053.0,HKD,inbound,Tax revenue: Tax revenue,6000,OECD_CTP,tax_revenue
tx_oecd_HKG_5120_2023_569,acc_hkg_5120,gov_hkg,2023-01-01,41309.0,HKD,inbound,Tax revenue: Tax revenue,5120,OECD_CTP,tax_revenue
tx_oecd_HKG_1200_2023_570,acc_hkg_1200,gov_hkg,2023-01-01,170498.0,HKD,inbound,Tax revenue: Tax revenue,1200,OECD_CTP,tax_revenue
tx_oecd_HKG_5000_2023_571,acc_hkg_5000,gov_hkg,2023-01-01,47207.0,HKD,inbound,Tax revenue: Tax revenue,5000,OECD_CTP,tax_revenue
tx_oecd_HKG_6200_2023_572,acc_hkg_6200,gov_hkg,2023-01-01,7696.0,HKD,inbound,Tax revenue: Tax revenue,6200,OECD_CTP,tax_revenue
tx_oecd_HKG_5121_2023_573,acc_hkg_5121,gov_hkg,2023-01-01,10899.0,HKD,inbound,Tax revenue: Tax revenue,5121,OECD_CTP,tax_revenue
tx_oecd_HKG_5200_2023_574,acc_hkg_5200,gov_hkg,2023-01-01,5898.0,HKD,inbound,Tax revenue: Tax revenue,5200,OECD_CTP,tax_revenue
tx_oecd_HKG_6100_2023_575,acc_hkg_6100,gov_hkg,2023-01-01,4357.0,HKD,inbound,Tax revenue: Tax revenue,6100,OECD_CTP,tax_revenue
tx_oecd_HKG_1100_2023_576,acc_hkg_1100,gov_hkg,2023-01-01,87192.0,HKD,inbound,Tax revenue: Tax revenue,1100,OECD_CTP,tax_revenue
tx_oecd_HKG_1110_2023_577,acc_hkg_1110,gov_hkg,2023-01-01,87192.0,HKD,inbound,Tax revenue: Tax revenue,1110,OECD_CTP,tax_revenue
tx_oecd_HKG_4400_2023_578,acc_hkg_4400,gov_hkg,2023-01-01,49112.0,HKD,inbound,Tax revenue: Tax revenue,4400,OECD_CTP,tax_revenue
tx_oecd_HKG_4000_2023_579,acc_hkg_4000,gov_hkg,2023-01-01,81238.0,HKD,inbound,Tax revenue: Tax revenue,4000,OECD_CTP,tax_revenue
